block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction
2021-04-12,864343.4960759168,7801564395.581225,3131,152601885.6825236,175316654.32768637,22714768.64516276,7028,2150.2651427927744,0.003635450723434852,0
2021-04-11,791222.3957487881,5347872172.866059,2806,113954328.8924897,89837039.00326194,-24117289.889227763,5421,2142.7960653929085,-0.00347356112100905,0
2021-04-10,1096553.7051604597,8985161060.084806,2708,140797799.90835553,126496605.44490644,-14301194.46344909,6458,2069.6677960855295,-0.03412749840660645,1
2021-04-09,978555.284468228,7307850864.408727,2630,184465949.83294144,225312145.71923184,40846195.8862904,5921,2081.3540625398964,0.005646445519648102,0
2021-04-08,1004837.1719146009,8366274293.360967,3004,206267504.28278124,179916654.52023697,-26350849.762544274,6541,1989.1480619041722,-0.04430096843936504,1
2021-04-07,6331465.027000006,65423028123.991066,3074,265565896.987748,267168700.1660526,1602803.1783046126,7827,2115.0554517461082,0.06329714326112423,0
2021-04-06,1630011.164778156,16666864159.856646,3409,229521489.39949003,462718000.8805103,233196511.48102024,7874,2097.7963827792596,-0.008160102352210319,0
2021-04-05,1629021.678825109,16642085470.877314,3260,186487955.17605394,185994684.28894952,-493270.88710442185,8036,2077.755212422407,-0.009553439276266174,0
2021-04-04,1021509.6554890866,6949330186.292256,2170,212375158.64165542,208517394.19948676,-3857764.442168653,5081,2016.6672472930366,-0.029400944232573667,1
2021-04-03,1290137.6179228574,16018348664.130198,4128,364098145.1512564,278653439.76467115,-85444705.38658524,9914,2134.101788297294,0.058231987037965505,0
2021-04-02,1749511.3664932556,19689000918.5151,3849,1039049230.7199949,214630264.8703813,-824418965.8496137,8764,1970.4711995232753,-0.07667421941695318,0
2021-04-01,812577.8344687886,7253069750.468407,2950,264093029.9156149,247586463.307204,-16506566.608410895,7090,1915.8325358462234,-0.027728729904944016,0
2021-03-31,973633.9838395888,9285547303.878159,3003,254671587.9071078,234890408.2206712,-19781179.686436594,7368,1840.294951985396,-0.039428072364092404,0
2021-03-30,817266.3946694697,6603512468.929315,2715,247926026.0057675,194189458.65463197,-53736567.35113552,6332,1817.626388088868,-0.012317897124084376,0
2021-03-29,904831.1891734424,8463790943.52838,2841,183845766.9103267,166646194.5333236,-17199572.377003103,7038,1689.0367982059097,-0.07074588635245505,1
2021-03-28,611651.9928140312,2872929410.2475047,1759,114995214.94593617,130035715.5878774,15040500.64194122,3663,1713.8378756834459,0.014683562551082163,0
2021-03-27,872385.9902384757,4255498860.3832846,1631,96733735.77207291,99030663.61967348,2296927.8476005644,3718,1700.3668693581185,-0.007860140399777005,0
2021-03-26,1239312.962016552,7805193034.780244,2087,213110882.5414983,182207286.197854,-30903596.34364429,4725,1587.2979641585232,-0.06649677033655588,0
2021-03-25,1091295.6730720673,8413889639.385638,2661,134346427.52389133,115195164.54656133,-19151262.97733,5861,1581.631055931366,-0.0035701603322860764,1
2021-03-24,667277.7594390496,5173404468.930952,2426,133623406.09034185,131379282.44170076,-2244123.6486410946,5847,1673.8591835627929,0.05831203635358362,1
2021-03-23,1173242.0340779417,8561147122.66674,2472,119882249.76147288,117234922.02902453,-2647327.7324483544,5303,1686.8911971580417,0.0077856092813675115,1
2021-03-22,840226.6491324909,6124412045.526726,2407,122059474.07406926,145709726.7090098,23650252.634940535,5411,1790.3780747526928,0.061347689625151025,1
2021-03-21,947610.2065528315,5375792701.774213,1925,135331868.77121007,112323635.80063468,-23008232.970575392,4369,1817.8601431294944,0.015349868703345093,0
2021-03-20,787900.5151213878,4263329687.3218293,1910,111676659.41560611,85495773.69852898,-26180885.717077136,4126,1817.1329628084297,-0.00040001994862637336,0
2021-03-19,1150449.167033706,7345617931.510214,2201,121209154.14284788,106694676.65470293,-14514477.48814495,4790,1780.1596459528505,-0.020347061889426032,1
2021-03-18,1026985.6381549189,6093105791.173134,2230,158316751.73508698,152929710.01360342,-5387041.721483558,4725,1828.7548332342565,0.027298218669255858,0
2021-03-17,1009632.4260661068,6486888337.474736,2142,229677137.70710522,232323577.6437162,2646439.936610967,5020,1808.5512173614395,-0.011047744348041344,0
2021-03-16,1030628.2171219485,7589546190.886028,2554,236127266.79946682,229454576.36741388,-6672690.43205294,5696,1791.047851830107,-0.009678114373154911,1
2021-03-15,1080594.9787209858,8665291134.363585,2403,177353011.82752806,178645278.45415795,1292266.626629889,6276,1866.0715447008808,0.04188815658616485,1
2021-03-14,765984.3883485597,4593608376.926312,1985,89770960.99572104,105145365.05301352,15374404.057292476,4557,1927.7207203999014,0.03303687678754175,0
2021-03-13,606759.6830640946,5090106981.2246895,2314,208929013.5857738,193225981.35009447,-15703032.235679328,6182,1770.9361793697751,-0.081331563940238,1
2021-03-12,1415478.2930337833,11490852782.848253,2662,269117407.8234542,238491503.55698788,-30625904.26646632,6260,1826.0574768119818,0.031125513208399624,0
2021-03-11,896940.4552529005,7134264381.081571,2485,235560550.36376634,197174808.82783696,-38385741.53592938,6067,1802.3110916881178,-0.013004182740907755,1
2021-03-10,1006842.9177817034,8312495129.205744,2588,237775556.91720974,207457921.6987196,-30317635.218490154,6233,1869.3311016255,0.03718559478797223,0
2021-03-09,1005307.4482994594,9268934673.321016,2805,174599691.4710511,178333845.56975913,3734154.0987080336,6704,1837.5330305439452,-0.01701040070103388,0
2021-03-08,858774.1471462724,8369612838.08757,2820,232214934.50313547,209963379.15432912,-22251555.34880635,7287,1727.463096224567,-0.05990092830429039,0
2021-03-07,1209441.6399718635,12006127160.000689,2620,166335198.06765264,140469850.5360217,-25865347.531630933,7267,1661.9279698998157,-0.03793720772847797,0
2021-03-06,670642.3109153822,5742039466.057503,2240,132019322.95459118,145340099.3194292,13320776.364838004,6402,1539.0484290947375,-0.07393794618697325,1
2021-03-05,756366.3012176838,6367091523.650462,2313,176141994.03330117,163089493.8973423,-13052500.13595888,6099,1546.4996211167372,0.004841427911649543,1
2021-03-04,580091.5544899438,6625225643.829648,5025,195123974.81235594,180475803.81265154,-14648170.99970439,8850,1579.4271687603093,0.02129166227651247,0
2021-03-03,871002.6635784837,7729277636.595465,2478,133521677.69918932,131890011.44274542,-1631666.2564439029,6324,1497.0891042633873,-0.05213159943395751,1
2021-03-02,1169744.9093198683,10960509800.327166,2536,213934351.2231616,191627205.61974096,-22307145.603420645,6609,1570.3996896340539,0.048968752201785426,0
2021-03-01,1071000.2858813263,10395128774.764153,2721,308762788.17128724,288869552.94794416,-19893235.223343074,7028,1416.661552837565,-0.09789745745066591,1
2021-02-28,959086.5564655825,12439352637.358604,3409,234915816.7849031,220845758.85193405,-14070057.932969064,8895,1480.1295768477528,0.04480111984620572,0
2021-02-27,837917.7628198966,6323765356.00176,2134,153188758.15712336,169301482.91235286,16112724.755229503,5304,1450.988746804119,-0.01968802630489641,1
2021-02-26,929695.0705803385,11208403770.916561,2962,253768875.55323082,278702602.57356167,24933727.020330846,8445,1468.8601037286776,0.01231667506996259,1
2021-02-25,969590.1956452146,9543676295.735847,2661,277725952.6461516,254980866.45761004,-22745086.18854156,7007,1628.391533792655,0.108609002081961,0
2021-02-24,919801.9446375563,11216984714.855,2980,383106406.76857555,332830160.3112838,-50276246.45729172,8403,1563.9246059011416,-0.0395893288276713,1
2021-02-23,992719.5615622407,22050286901.42049,4375,1437935415.7055385,1828414819.158417,390479403.4528785,14278,1788.6152102806425,0.14367099509252435,1
2021-02-22,1146902.6582706866,17906591203.58023,3670,302350249.4160207,338284123.8444729,35933874.428452194,10758,1941.4267676797988,0.08543568036368177,0
2021-02-21,837168.8373930033,7418990236.976795,2734,206876466.66321683,196931733.64679354,-9944733.016423285,6267,1929.367692879665,-0.006211449744532804,1
2021-02-20,814412.2886483205,11364309075.798664,3578,362855752.29496044,323631462.9110561,-39224289.38390434,9837,1969.9797177628186,0.021049396148298927,0
2021-02-19,1006597.1005233558,10317620280.364397,3354,233922145.1240265,211038476.49434486,-22883668.629681647,7545,1938.5694368074617,-0.01594446921059045,0
2021-02-18,1112891.4315850497,12681397862.911642,3472,217608552.45667112,211648351.13879007,-5960201.317881048,8299,1845.5739221567521,-0.047971206439661795,0
2021-02-17,954635.6984447467,9409844079.569868,2806,222757768.82320425,176119501.1432603,-46638267.67994395,7177,1782.5753090505934,-0.034134971430750394,0
2021-02-16,1787275.8665096692,14764685933.236378,2465,182898071.2788029,165943661.17384055,-16954410.10496235,6110,1775.758351701864,-0.0038242184294362547,1
2021-02-15,918101.4973186394,9633639011.364483,2536,193558343.63959733,289516075.73772264,95957732.09812531,7328,1804.9841464366498,0.016458204860349435,1
2021-02-14,1217110.9406254408,8838659650.82195,2125,144047955.0806357,93977684.5038987,-50070270.576737,5248,1810.8425457323726,0.003245679086593789,1
2021-02-13,783693.7057147651,6511711000.783983,2412,94952861.49455087,93551882.33780144,-1400979.1567494273,5976,1841.1977507032907,0.016763028371769018,0
2021-02-12,1137203.4469038157,10330356111.674263,2704,236904295.96657962,200586117.20723644,-36318178.75934318,6771,1782.5088691218523,-0.031875381967537586,0
2021-02-11,827946.3986207133,7502850264.300903,2654,139865990.3134801,155109085.38341594,15243095.069935828,6564,1739.164209004836,-0.024316658877759134,1
2021-02-10,835480.0640339123,9633920618.375042,3031,220971674.69838363,218602918.39564893,-2368756.302734703,8275,1769.053533934599,0.017186028078893134,0
2021-02-09,860665.8769727312,9395889378.911306,3166,237936336.0444711,209507404.03715497,-28428932.007316142,7994,1750.997553719215,-0.010206576493604125,0
2021-02-08,1233633.6540714419,14650633275.752443,3114,266011346.2770647,256242656.6500685,-9768689.62699622,8744,1608.6405479857196,-0.0813005166290045,1
2021-02-07,801312.2122064611,8525160625.664539,2507,190488836.91462436,204266412.83407316,13777575.919448793,7412,1683.941297865053,0.04681017768302698,1
2021-02-06,1133828.3030318723,12214732308.56236,2583,230901731.01630604,204780521.06329706,-26121209.95300898,7709,1724.8569083393102,0.02429752778563654,0
2021-02-05,916105.1816290766,10070744261.64844,3218,254436006.06486908,202211704.97266325,-52224301.09220582,8171,1587.8008991859367,-0.07945935021666861,1
2021-02-04,2167012.6960552204,28862442098.759483,3265,308230249.02249104,288603278.79526556,-19626970.227225482,9442,1661.000824367477,0.046101450892910956,0
2021-02-03,672658.5768752277,8438501846.899733,3420,310658487.36430126,258035432.9219199,-52623054.44238135,9098,1514.2251957516528,-0.08836577710412485,0
2021-02-02,819488.0176645505,11281891539.187866,3233,219916266.98254144,202683488.7189313,-17232778.263610154,10196,1368.6644548123775,-0.09612885939797067,0
2021-02-01,664977.9923955047,5703516240.776244,2297,124882281.62810095,134447636.922093,9565355.293992057,6204,1317.0474362291777,-0.037713420847387824,1
2021-01-31,1017760.9657834837,7826581826.8749895,1876,170586748.98808506,126992544.09343575,-43594204.89464931,5490,1372.427228964234,0.04204844200115798,1
2021-01-30,1007982.0965200787,8110223948.6005535,1971,167602228.88327602,162255597.02501887,-5346631.858257145,5666,1380.2842591352105,0.00572491568598954,0
2021-01-29,780760.5286262104,10389580354.428982,2825,237884765.54236412,216658680.20790833,-21226085.334455788,9659,1328.773619066556,-0.037318863652714196,0
2021-01-28,922720.6510705603,9113711870.623924,2223,147050730.23154882,157864752.3706706,10814022.13912177,6514,1253.141671558609,-0.05691861007977961,1
2021-01-27,732892.6185793568,8442922966.034191,2287,254159141.81110775,205400010.2250921,-48759131.58601564,7805,1355.233724240999,0.08146888336688374,0
2021-01-26,908015.2391747931,10119829840.60307,2428,234375663.35204956,189571169.5043594,-44804493.847690165,7847,1323.4295031020106,-0.02346770196912007,1
2021-01-25,900611.8589929751,11312585560.81076,3122,254417089.69573757,221105274.93058047,-33311814.765157104,9142,1392.5397634449737,0.05222058309942024,0
2021-01-24,900589.3503484224,8091795312.880575,2018,211819288.63828626,194001586.97594517,-17817701.662341088,6629,1231.176379704471,-0.11587703847056363,1
2021-01-23,1138707.1125286252,8064323770.927724,1715,120306704.82856667,113562150.6379517,-6744554.190614969,4867,1236.6834427536564,0.004473009018015173,0
2021-01-22,976884.0747902192,10561093732.55706,2651,186683112.9789012,174052110.6882107,-12631002.290690511,7934,1122.912432537305,-0.09199687347881336,1
2021-01-21,790440.7280542648,9796722383.504559,2822,254643678.96493626,271744251.2123523,17100572.24741602,9007,1385.8529958752583,0.23415945510890768,0
2021-01-20,920276.0597502696,10056776780.950947,2609,381482374.5980051,308237089.4555202,-73245285.1424849,8154,1383.4840902277115,-0.001709348433490021,0
2021-01-19,926014.9589189561,13586491477.258924,3651,344768835.8948781,279785312.6615818,-64983523.233296275,10746,1255.976691513213,-0.09216397905487428,0
2021-01-18,792273.5932535034,5154531997.7072935,2083,62086193.38483895,95120405.20497969,33034211.820140734,5033,1229.379698072007,-0.02117634317652961,1
2021-01-17,708648.6205061984,4765661972.904184,1788,117561443.52811927,97465930.54124701,-20095512.986872256,4899,1234.6318700828049,0.004272213067317399,0
2021-01-16,994977.8453819077,8523975201.386803,2038,134622029.49948308,112095156.77741249,-22526872.72207059,6164,1171.8600177046465,-0.05084256603059212,1
2021-01-15,839693.8260199114,8472510704.540906,2426,132803490.50657171,167668926.54566398,34865436.03909227,7220,1216.9147884634556,0.03844722925785882,0
2021-01-14,1408632.1354567087,12405823216.967234,2358,181338213.49862394,159402279.45647585,-21935934.042148083,6626,1132.0155910164729,-0.06976593451886737,0
2021-01-13,796965.7861582622,6429919962.724859,2180,127189162.10632078,131223872.16306636,4034710.056745574,6041,1045.406815230412,-0.07650846549586143,1
2021-01-12,798503.5188349223,8452958250.386488,2513,163778541.58198765,134229947.95890158,-29548593.623086065,7755,1092.9143378806064,0.045444052935242896,1
2021-01-11,537804.7175201548,10234423774.408546,3404,248818181.3617517,249832836.49666557,1014655.1349138618,12966,1267.7310031512136,0.15995459041155402,1
2021-01-10,555685.6621908057,6048638432.946919,2823,240160857.39534047,191151682.17961532,-49009175.21572515,7829,1282.979575527323,0.0120282396961231,0
2021-01-09,797237.8242169259,6609898800.582533,2202,156585447.16687644,124749493.02713378,-31835954.139742658,6194,1223.7296883535275,-0.04618147342637391,1
2021-01-08,716397.9726747004,8977899393.559345,3255,814523243.4651371,247977582.52951247,-566545660.9356246,9270,1229.4713150147782,0.004691907629515546,0
2021-01-07,728712.7486602041,8547800541.784194,3481,403199900.7169665,316516127.02477777,-86683773.69218874,8780,1208.5750928728885,-0.016996103842925714,0
2021-01-06,695863.2645132005,8195877529.436475,2992,246225831.97704566,250606464.45353615,4380632.476490498,8732,1103.3582516225742,-0.08705858814300449,0
2021-01-05,540148.1937543132,6412639356.251206,3013,234157356.68300307,205042419.81260192,-29114936.870401144,8785,1025.6547675669035,-0.070424527973033,0
2021-01-04,568017.9477233491,9324014611.878775,4127,335840998.9064713,340754889.22185004,4913890.3153787255,12296,967.0005967288458,-0.05718705035340432,0
2021-01-03,632473.5520195343,6905978714.501295,2764,282251940.5684715,218601939.19168252,-63650001.376788974,8096,777.6960653039432,-0.19576464799016569,0
2021-01-02,1038829.9932566402,4728754129.304226,1352,79721852.9143715,57058094.7710995,-22663758.143272005,3436,730.1473402196374,-0.06114049846159708,1
2021-01-01,776648.9119881489,2670895608.3272443,1109,41959808.77434648,35325793.13033179,-6634015.644014686,2583,738.6169381520413,0.011599847682600695,1
2020-12-31,958920.935727792,4196238014.7448177,1411,91708394.12200795,77139013.99613917,-14569380.125868782,3367,752.8559324490188,0.019277914655738027,0
2020-12-30,947676.120082866,4567798898.799415,1538,103808594.52619341,78405452.4685822,-25403142.057611212,3620,735.5908981625738,-0.022932719983068117,0
